Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
8000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,Ground Floor,True,3.0,True,1990.0,28.0,28.0,,,,,0.0,,,,28.0,,,1.0
3000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,Ground Floor,True,3.0,True,1990.0,28.0,28.0,,,,,0.0,,,,28.0,,,1.0
199500.0,Faro,Vila Real de Santo António,Vila Nova de Cacela,Apartment,E,4th Floor,False,0.0,False,1990.0,75.0,87.0,,,,,2.0,,,,68.0,,,1.0
580000.0,Faro,Loulé,São Clemente,House,E,,False,3.0,True,1937.0,15100.0,,,,,,1.0,,,,54.0,,,2.0
260000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,D,1st Floor,False,0.0,False,1996.0,65.0,114.0,,,,,2.0,,,,65.0,,,1.0
269000.0,Faro,Loulé,Quarteira,Apartment,C,1st Floor,True,1.0,True,2000.0,67.0,,,,,,2.0,,,,67.0,,,1.0
900000.0,Faro,Albufeira,Albufeira e Olhos de Água,House,E,,False,2.0,True,1989.0,400.0,281.0,,,,,6.0,,,,209.0,,,5.0
399950.0,Faro,Albufeira,Albufeira e Olhos de Água,House,NC,,False,2.0,True,2023.0,4500.0,177.0,,,,,2.0,,,,140.0,,,3.0
670000.0,Faro,Olhão,Olhão,House,F,,False,0.0,False,1986.0,206.0,,,,,,10.0,,,,239.0,,,4.0
320000.0,Faro,Portimão,Portimão,Apartment,A,Ground Floor,True,1.0,True,2023.0,300.0,131.0,,,,,3.0,,,,119.0,,,2.0
430000.0,Faro,Lagos,São Gonçalo de Lagos,Store,C,,False,1.0,True,2004.0,87.0,162.0,,,,,,,,,,,,3.0
25000.0,Faro,Loulé,Boliqueime,Land,NC,,False,3.0,True,1940.0,460.0,460.0,,,,,,,,,460.0,,,0.0
220000.0,Faro,Castro Marim,Altura,Apartment,D,1st Floor,False,0.0,False,1961.0,239.0,57.0,,,,,2.0,,,,49.0,,,1.0
189000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,D,1st Floor,True,1.0,True,1994.0,52.0,9.0,,,,,1.0,,,,43.0,,,1.0
180000.0,Faro,Silves,Armação de Pêra,Apartment,B-,5th Floor,True,1.0,True,1975.0,44.0,48.0,,,,,1.0,,,,48.0,,,1.0
82500.0,Faro,Silves,Silves,Land,NC,,False,0.0,False,,380.0,,,,,,,,,,,,,0.0
580000.0,Faro,Portimão,Portimão,Land,NC,,False,3.0,True,,8920.0,54.0,,,,,,,,,,,,0.0
11500.0,Faro,Loulé,Quarteira,Apartment,NC,8th Floor,True,1.0,True,2000.0,78.0,78.0,,,,,1.0,,,,78.0,,,1.0
7500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,Ground Floor,True,1.0,True,1990.0,27.0,,,,,,0.0,,,,27.0,,,1.0
800000.0,Faro,Silves,São Bartolomeu de Messines,Land,NC,,False,0.0,False,,5960.0,,,,,,,,,,,,,0.0
225000.0,Faro,Vila do Bispo,Vila do Bispo e Raposeira,House,F,Basement Level,False,0.0,False,1951.0,80.0,,,,,,2.0,,,,80.0,,,1.0
402000.0,Faro,Tavira,Conceição e Cabanas de Tavira,House,C,,False,1.0,True,2008.0,224.0,160.0,,,,,3.0,,,,140.0,,,3.0
25000.0,Faro,Silves,São Bartolomeu de Messines,Land,NC,,False,0.0,False,,11120.0,,,,,,,,,,,,,0.0
1050000.0,Faro,Olhão,Moncarapacho e Fuseta,Apartment,A,2nd Floor,True,2.0,True,2021.0,137.0,,,,,,3.0,,,,137.0,,,3.0
295000.0,Faro,Loulé,São Clemente,Apartment,D,Ground Floor,True,1.0,True,2005.0,112.0,,,,,,3.0,,,,112.0,,,2.0
65000.0,Faro,Vila do Bispo,Budens,Land,NC,,False,0.0,False,1983.0,5880.0,,,,,,,,,,,,,0.0
165000.0,Faro,Portimão,Alvor,Apartment,C,Ground Floor,False,3.0,True,1989.0,1782.0,64.0,,,,,1.0,,,,64.0,,,1.0
329900.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,D,1st Floor,False,0.0,False,2000.0,121.0,104.0,,,,,2.0,,,,104.0,,,2.0
288000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,Apartment,E,2nd Floor,True,2.0,True,2006.0,846.0,179.0,,,,,3.0,,,,125.0,,,2.0
160000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,2nd Floor,False,0.0,False,1975.0,58.0,64.0,,,,,1.0,,,,64.0,,,1.0
280000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,F,1st Floor,False,1.0,True,1982.0,113.0,113.0,,,,,3.0,,,,87.0,,,2.0
2600000.0,Faro,Loulé,Quarteira,House,A+,,False,3.0,True,2023.0,1136.0,,,,,,4.0,,,,597.0,,,3.0
2350000.0,Faro,Lagos,São Gonçalo de Lagos,House,A+,,False,1.0,True,2022.0,262.0,,,,,,4.0,,,,300.0,,,4.0
276000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,A,1st Floor,True,1.0,True,,10560.0,78.0,,,,,1.0,,,,49.0,,,1.0
2000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,Ground Floor,True,1.0,True,1990.0,27.0,,,,,,0.0,,,,27.0,,,1.0
165500.0,Faro,Portimão,Portimão,Apartment,D,8th Floor,True,1.0,True,1994.0,21953.0,50.0,,,,,1.0,,,,45.0,,,1.0
950000.0,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,Land,NC,,False,0.0,False,,10090.0,,,,,,,,,,,,,0.0
750000.0,Faro,Olhão,Moncarapacho e Fuseta,Apartment,A,3rd Floor,True,1.0,True,2021.0,85.0,,,,,,1.0,,,,85.0,,,1.0
650000.0,Faro,Vila do Bispo,Sagres,House,C,Ground Floor,False,1.0,True,1997.0,692.0,197.0,,,,,2.0,,,,197.0,,,2.0
347000.0,Faro,Faro,Faro (Sé e São Pedro),Apartment,C,1st Floor,True,0.0,False,2009.0,190.0,148.0,,,,,3.0,,,,148.0,,,2.0
9000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,21.0,,,,,,,,,,,,,0.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,39.0,,,,,,,,,,,,,0.0
26500.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,51.0,,,,,,,,,,,,,0.0
350000.0,Faro,Portimão,Portimão,Apartment,A,1st Floor,True,1.0,True,,300.0,169.0,,,,,3.0,,,,119.0,,,2.0
75000.0,Faro,Silves,Silves,Land,NC,,False,0.0,False,,144.0,198.0,,,,,,,,,144.0,,,0.0
165000.0,Faro,Portimão,Alvor,Apartment,E,1st Floor,False,0.0,False,1989.0,1773.0,64.0,,,,,1.0,,,,57.0,,,1.0
290000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,A,Ground Floor,True,1.0,True,,10560.0,92.0,,,,,1.0,,,,51.0,,,1.0
1345000.0,Faro,Albufeira,Guia,Land,NC,,False,3.0,True,1940.0,13520.0,13520.0,,,,,,,,,13520.0,,,0.0
15000.0,Faro,Silves,São Bartolomeu de Messines,Land,NC,,False,0.0,False,,1720.0,,,,,,,,,,,,,0.0
2450000.0,Faro,Lagos,São Gonçalo de Lagos,House,A+,,False,1.0,True,2022.0,262.0,,,,,,4.0,,,,300.0,,,4.0
1300000.0,Faro,Castro Marim,Castro Marim,House,E,,False,3.0,True,2002.0,1002.0,273.0,,,,,5.0,,,,223.0,,,5.0
397000.0,Faro,Tavira,Conceição e Cabanas de Tavira,House,C,,False,1.0,True,2008.0,294.0,171.0,,,,,3.0,,,,140.0,,,3.0
750000.0,Faro,Albufeira,Ferreiras,House,D,,False,2.0,True,1997.0,720.0,137.0,,,,,3.0,,,,131.0,,,3.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Garage,NC,,False,0.0,False,,40.0,,,,,,,,,,,,,0.0
950000.0,Faro,Loulé,Quarteira,House,F,,False,2.0,True,2000.0,205.0,306.0,,,,,3.0,,,,153.0,,,3.0
425000.0,Faro,Loulé,Quarteira,Apartment,D,Ground Floor,False,1.0,True,1985.0,121.0,,,,,,3.0,,,,90.0,,,2.0
5000.0,Faro,Albufeira,Guia,Apartment,B,1st Floor,True,0.0,False,1985.0,9500.0,60.0,,,,,1.0,,,,50.0,,,1.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,39.0,,,,,,,,,,,,,0.0
229000.0,Faro,Vila Real de Santo António,Vila Real de Santo António,Apartment,D,Ground Floor,False,0.0,False,1987.0,87.0,107.0,,,,,2.0,,,,87.0,,,2.0
350000.0,Faro,Silves,São Marcos da Serra,House,NC,,False,0.0,False,1951.0,699840.0,160.0,,,,,1.0,,,,76.0,,,1.0
79000.0,Faro,Portimão,Portimão,Store,D,,False,0.0,False,1983.0,63.0,,,,,,,,,,,,,0.0
13000.0,Faro,Albufeira,Albufeira e Olhos de Água,Other - Residential,NC,3rd Floor,True,0.0,False,1993.0,50.0,,,,,,1.0,,,,50.0,,,1.0
520000.0,Faro,Loulé,São Sebastião,Land,NC,,False,1.0,True,2022.0,225.0,,,,,,3.0,,,,,,,3.0
680000.0,Faro,Portimão,Alvor,Store,B,,False,0.0,False,2001.0,274.0,207.0,,,,,,,,,202.0,,,3.0
145000.0,Faro,Faro,Faro (Sé e São Pedro),Store,C,Ground Floor,False,0.0,False,1994.0,103.0,,,,,,,,,,103.0,,,2.0
2000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,Ground Floor,True,1.0,True,1990.0,27.0,,,,,,0.0,,,,27.0,,,1.0
239000.0,Faro,Silves,Armação de Pêra,Apartment,C,3rd Floor,True,1.0,True,2009.0,103.0,,,,,,1.0,,,,75.0,,,1.0
90000.0,Faro,Vila Real de Santo António,Vila Nova de Cacela,Store,D,Ground Floor,False,0.0,False,1991.0,62.0,62.0,,,,,,,,,62.0,,,2.0
375000.0,Faro,Loulé,Quarteira,Apartment,C,Ground Floor,True,2.0,True,1995.0,182.0,182.0,,,,,2.0,,,,120.0,,,2.0
295000.0,Faro,Faro,Faro (Sé e São Pedro),Store,B-,Basement Level,False,1.0,True,2005.0,214.0,214.0,,,,,,,,,191.0,,,2.0
26500.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,50.0,,,,,,,,,,,,,0.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,32.0,,,,,,,,,,,,,0.0
26500.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,51.0,,,,,,,,,,,,,0.0
26500.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,50.0,,,,,,,,,,,,,0.0
215000.0,Faro,Faro,Santa Bárbara de Nexe,Apartment,C,Ground Floor,False,1.0,True,1985.0,90.0,,,,,,2.0,,,,78.0,,,2.0
350000.0,Faro,Faro,Faro (Sé e São Pedro),Store,C,Ground Floor,False,2.0,True,,437.0,,,,,,,,,,437.0,,,1.0
595000.0,Faro,Faro,Conceição e Estoi,Farm,NC,,False,3.0,True,1996.0,27340.0,386.0,,,,,3.0,,,,386.0,,,1.0
205000.0,Faro,Castro Marim,Castro Marim,Land,NC,,False,0.0,False,,720.0,338.0,,,,,,,,,,,,0.0
677000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B,3rd Floor,True,1.0,True,,10560.0,233.0,,,,,2.0,,,,126.0,,,2.0
2950000.0,Faro,Loulé,Quarteira,House,A,,False,3.0,True,,960.0,,,,,,4.0,,,,333.0,,,5.0
750000.0,Faro,Portimão,Portimão,House,A,,False,2.0,True,,400.0,292.0,,,,,4.0,,,,189.0,,,4.0
380000.0,Faro,Portimão,Alvor,Apartment,E,3rd Floor,True,1.0,True,2001.0,123.0,123.0,,,,,3.0,,,,103.0,,,2.0
289000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,1st Floor,True,1.0,True,,54.0,,,,,,1.0,,,,48.0,,,1.0
2750000.0,Faro,Vila Real de Santo António,Vila Nova de Cacela,Land,NC,,False,0.0,False,,67250.0,1518.0,,,,,,,,,,,,0.0
139900.0,Faro,Albufeira,Ferreiras,Transfer of lease,NC,,False,3.0,True,,120.0,,,,,,,,,,,,,2.0
2500000.0,Faro,Lagos,Luz,Farm,F,,False,3.0,True,1951.0,42960.0,240.0,,,,,6.0,,,,240.0,,,4.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,39.0,,,,,,,,,,,,,0.0
26500.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,49.0,,,,,,,,,,,,,0.0
26500.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,51.0,,,,,,,,,,,,,0.0
26500.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,26.0,,,,,,,,,,,,,0.0
399950.0,Faro,Albufeira,Ferreiras,House,A,,False,2.0,True,2023.0,140.0,,,,,,2.0,,,,140.0,,,3.0
595000.0,Faro,Loulé,Quarteira,Apartment,C,2nd Floor,True,1.0,True,1986.0,95.0,,,,,,2.0,,,,95.0,,,2.0
1990000.0,Faro,Vila do Bispo,Sagres,Store,B-,,False,0.0,False,2023.0,213.0,213.0,,,,,,,,,,,,0.0
180000.0,Faro,Lagos,Bensafrim e Barão de São João,Land,NC,,False,0.0,False,,17120.0,,,,,,,,,,,,,0.0
920000.0,Faro,Castro Marim,Altura,Building,D,,False,1.0,True,1961.0,239.0,,,,,,7.0,,,,71.0,,,5.0
1850000.0,Faro,Albufeira,Albufeira e Olhos de Água,House,A+,,False,3.0,True,2022.0,1018.0,461.0,,,,,4.0,,,,391.0,,,5.0
95000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,NC,,False,0.0,False,1951.0,12.0,12.0,,,,,1.0,,,,12.0,,,1.0
420000.0,Faro,Portimão,Mexilhoeira Grande,House,C,,False,1.0,True,2007.0,215.0,215.0,,,,,3.0,,,,170.0,,,3.0
240000.0,Faro,Loulé,Quarteira,Apartment,D,2nd Floor,False,0.0,False,1979.0,81.0,,,,,,2.0,,,,81.0,,,1.0
1350000.0,Faro,Lagos,Luz,Land,NC,,False,0.0,False,,10600.0,,,,,,,,,,,,,0.0
9800.0,Faro,Loulé,Quarteira,Other - Residential,NC,6th Floor,True,0.0,False,2000.0,75.0,,,,,,1.0,,,,75.0,,,1.0
117000.0,Faro,Portimão,Portimão,Store,C,Basement Level,False,0.0,False,1994.0,4960.0,137.0,,,,,,,,,137.0,,,1.0
12000.0,Faro,Albufeira,Albufeira e Olhos de Água,Other - Residential,NC,2nd Floor,True,0.0,False,1990.0,28.0,,,,,,0.0,,,,27.0,,,1.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,31.0,,,,,,,,,,,,,0.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,38.0,,,,,,,,,,,,,0.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,39.0,,,,,,,,,,,,,0.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,30.0,,,,,,,,,,,,,0.0
26500.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,49.0,,,,,,,,,,,,,0.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,39.0,,,,,,,,,,,,,0.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,39.0,,,,,,,,,,,,,0.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Garage,NC,,False,0.0,False,,43.0,,,,,,,,,,,,,0.0
592000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B,3rd Floor,True,2.0,True,,10560.0,241.0,,,,,2.0,,,,107.0,,,2.0
299000.0,Faro,Portimão,Portimão,Apartment,C,3rd Floor,True,1.0,True,1997.0,121.0,156.0,,,,,3.0,,,,121.0,,,2.0
800000.0,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,House,E,,False,0.0,False,1951.0,1161.0,75.0,,,,,3.0,,,,75.0,,,0.0
2850000.0,Faro,Loulé,Quarteira,House,A,,False,3.0,True,,805.0,,,,,,4.0,,,,382.0,,,4.0
6000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,2nd Floor,False,2.0,True,1990.0,28.0,,,,,,0.0,,,,28.0,,,1.0
125000.0,Faro,Silves,São Bartolomeu de Messines,Farm,NC,,False,2.0,True,1951.0,61670.0,,,,,,,,,,880.0,,,0.0
375000.0,Faro,Loulé,Quarteira,Apartment,F,Above 10th Floor,True,1.0,True,1998.0,70.0,97.0,,,,,2.0,,,,70.0,,,2.0
485000.0,Faro,Faro,Conceição e Estoi,House,E,,False,3.0,True,1948.0,9880.0,,,,,,2.0,,,,161.0,,,2.0
310000.0,Faro,Albufeira,Albufeira e Olhos de Água,House,D,,False,0.0,False,1995.0,154.0,154.0,,,,,3.0,,,,132.0,,,2.0
279000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,Ground Floor,False,1.0,True,,58.0,,,,,,1.0,,,,51.0,,,1.0
399000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,Ground Floor,True,2.0,True,,83.0,,,,,,2.0,,,,74.0,,,2.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,40.0,,,,,,,,,,,,,0.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,39.0,,,,,,,,,,,,,0.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,39.0,,,,,,,,,,,,,0.0
18000.0,Faro,Albufeira,Albufeira e Olhos de Água,Storage,NC,,False,0.0,False,,40.0,,,,,,,,,,,,,0.0
9000.0,Faro,Albufeira,Albufeira e Olhos de Água,Garage,NC,,False,0.0,False,,14.0,,,,,,,,,,,,,0.0
419000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,A,Ground Floor,True,1.0,True,,10560.0,117.0,,,,,2.0,,,,89.0,,,2.0
436000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B,2nd Floor,True,1.0,True,,10560.0,112.0,,,,,2.0,,,,90.0,,,2.0
735000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,NC,,False,2.0,True,,441.0,,,,,,4.0,,,,224.0,,,3.0
180000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,F,Ground Floor,False,0.0,False,1997.0,91.0,,,,,,3.0,,,,73.0,,,1.0
190000.0,Faro,Faro,Faro (Sé e São Pedro),House,NC,,False,0.0,False,1950.0,58.0,,,,,,3.0,,,,58.0,,,1.0
228000.0,Faro,Silves,Armação de Pêra,Apartment,C,1st Floor,True,0.0,False,1986.0,42.0,,,,,,1.0,,,,42.0,,,1.0
375000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,2nd Floor,True,1.0,True,,67.0,,,,,,0.0,,,,41.0,,,1.0
32000.0,Faro,Silves,São Bartolomeu de Messines,Land,NC,,True,2.0,True,,34280.0,34280.0,,,,,,,,,34280.0,,,0.0
510000.0,Faro,Portimão,Portimão,Apartment,A,1st Floor,True,1.0,True,2022.0,134.0,134.0,,,,,2.0,,,,100.0,,,2.0
270000.0,Faro,Portimão,Portimão,Apartment,C,6th Floor,True,1.0,True,2004.0,3862.0,159.0,,,,,3.0,,,,123.0,,,2.0
189000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,D,1st Floor,False,1.0,True,1992.0,63.0,6.0,,,,,1.0,,,,57.0,,,1.0
2400.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,3rd Floor,True,0.0,False,1995.0,28.0,,,,,,0.0,,,,28.0,,,1.0
295900.0,Faro,Vila Real de Santo António,Monte Gordo,House,D,,False,1.0,True,2005.0,115.0,143.0,,,,,2.0,,,,81.0,,,3.0
137000.0,Faro,Portimão,Portimão,Apartment,C,9th Floor,True,0.0,False,1982.0,789.0,43.0,,,,,1.0,,,,43.0,,,1.0
14950.0,Faro,Vila do Bispo,Vila do Bispo e Raposeira,Land,NC,,False,0.0,False,,4200.0,,,,,,,,,,,,,0.0
187500.0,Faro,Loulé,Quarteira,Apartment,D,2nd Floor,True,1.0,True,2003.0,39.0,55.0,,,,,0.0,,,,39.0,,,1.0
850000.0,Faro,Loulé,Quarteira,Apartment,C,7th Floor,True,1.0,True,1991.0,6000.0,112.0,,,,,2.0,,,,82.0,,,2.0
1100000.0,Faro,Lagoa (Algarve),Ferragudo,House,B,,False,1.0,True,1950.0,236.0,,,,,,4.0,,,,236.0,,,3.0
280000.0,Faro,Portimão,Alvor,Apartment,C,Ground Floor,False,1.0,True,1994.0,846.0,109.0,,,,,2.0,,,,86.0,,,2.0
210000.0,Faro,Portimão,Portimão,Apartment,C,3rd Floor,False,0.0,False,2004.0,89.0,89.0,,,,,3.0,,,,83.0,,,2.0
950000.0,Faro,Silves,Silves,House,A,,False,2.0,True,1992.0,86160.0,,,,,,6.0,,,,292.0,,,5.0
278000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B,1st Floor,True,1.0,True,,79.0,49.0,,,,,1.0,,,,49.0,,,1.0
139000.0,Faro,Portimão,Alvor,Apartment,C,1st Floor,True,0.0,False,1993.0,14140.0,41.0,,,,,0.0,,,,36.0,,,1.0
375000.0,Faro,Loulé,Boliqueime,House,C,,False,3.0,True,2007.0,234.0,234.0,,,,,3.0,,,,139.0,,,2.0
1700000.0,Faro,Loulé,Almancil,Land,NC,,False,0.0,False,,7000.0,,,,,,,,,,,,,0.0
595000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,2nd Floor,True,2.0,True,,140.0,,,,,,1.0,,,,57.0,,,1.0
298000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,5th Floor,True,1.0,True,2011.0,72.0,155.0,,,,,1.0,,,,155.0,,,1.0
499500.0,Faro,Albufeira,Albufeira e Olhos de Água,House,C,,False,2.0,True,2011.0,130.0,,,,,,2.0,,,,130.0,,,2.0
49000.0,Faro,Silves,São Bartolomeu de Messines,Land,NC,,False,2.0,True,,45160.0,45160.0,,,,,,,,,45160.0,,,0.0
46000.0,Faro,Silves,São Bartolomeu de Messines,Land,NC,,False,2.0,True,,76880.0,76880.0,,,,,,,,,76880.0,,,0.0
96800.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,5th Floor,True,0.0,False,2003.0,31.0,,,,,,0.0,,,,31.0,,,1.0
355000.0,Faro,Olhão,Olhão,House,D,Ground Floor,False,0.0,False,1997.0,47.0,58.0,,,,,3.0,,,,47.0,,,2.0
362500.0,Faro,Faro,Faro (Sé e São Pedro),Duplex,D,2nd Floor,False,2.0,True,1998.0,418.0,130.0,,,,,3.0,,,,130.0,,,2.0
695000.0,Faro,Lagos,São Gonçalo de Lagos,Apartment,A,Ground Floor,True,1.0,True,2022.0,124.0,149.0,,,,,2.0,,,,101.0,,,2.0
850000.0,Faro,Lagos,São Gonçalo de Lagos,Apartment,A,2nd Floor,True,2.0,True,2021.0,150.0,,,,,,3.0,,,,210.0,,,2.0
550000.0,Faro,Faro,Montenegro,House,D,,False,2.0,True,1990.0,400.0,,,,,,3.0,,,,240.0,,,4.0
235000.0,Faro,Portimão,Portimão,Apartment,D,2nd Floor,False,2.0,True,2005.0,84.0,130.0,,,,,2.0,,,,84.0,,,1.0
900000.0,Faro,Silves,Alcantarilha e Pêra,House,B,,True,3.0,True,,17455.0,300.0,,,,,5.0,,,,251.0,,,5.0
120000.0,Faro,Silves,Algoz e Tunes,Land,NC,,False,0.0,False,,405.0,,,,,,,,,,,,,
195000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,1st Floor,True,1.0,True,2009.0,78.0,,,,,,1.0,,,,55.0,,,1.0
435000.0,Faro,Faro,Faro (Sé e São Pedro),House,E,1st Floor,False,0.0,False,1995.0,124.0,195.0,,,,,4.0,,,,180.0,,,3.0
12500000.0,Faro,Loulé,Almancil,House,A,,True,3.0,True,,1897.0,,,,,,5.0,,,,637.0,,,6.0
435000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,B,Ground Floor,False,1.0,True,2004.0,144.0,158.0,,,,,3.0,,,,158.0,,,3.0
475000.0,Faro,Portimão,Portimão,Store,C,Ground Floor,False,0.0,False,1951.0,340.0,340.0,,,,,0.0,,,,340.0,,,3.0
190000.0,Faro,Portimão,Portimão,Apartment,C,4th Floor,True,0.0,False,1999.0,1340.0,77.0,,,,,1.0,,,,77.0,,,1.0
4000000.0,Faro,Lagoa (Algarve),Ferragudo,House,F,,False,0.0,False,1951.0,2240.0,,,,,,5.0,,,,85.0,,,2.0
269000.0,Faro,Portimão,Portimão,House,D,,False,0.0,False,1992.0,77.0,,,,,,3.0,,,,91.0,,,2.0
195000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,C,Ground Floor,False,1.0,True,2008.0,116.0,116.0,,,,,1.0,,,,88.0,,,1.0
90000.0,Faro,Silves,Algoz e Tunes,Land,NC,,False,0.0,False,,270.0,,,,,,,,,,,,,
94990.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,3rd Floor,True,1.0,True,2003.0,31.0,,,,,,0.0,,,,31.0,,,1.0
369900.0,Faro,Olhão,Olhão,Apartment,B-,4th Floor,False,0.0,False,1979.0,93.0,,,,,,3.0,,,,93.0,,,2.0
280000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B,Ground Floor,True,1.0,True,,87.0,51.0,,,,,1.0,,,,51.0,,,1.0
260000.0,Faro,Portimão,Portimão,Apartment,D,5th Floor,True,1.0,True,1993.0,137.0,137.0,,,,,3.0,,,,107.0,,,2.0
199000.0,Faro,Loulé,Quarteira,Apartment,E,Ground Floor,False,0.0,False,1986.0,674.0,70.0,,,,,2.0,,,,92.0,,,1.0
490000.0,Faro,Albufeira,Albufeira e Olhos de Água,Store,C,,False,3.0,True,2004.0,87.0,,,,,,,,,,87.0,,,3.0
22000.0,Faro,Silves,São Bartolomeu de Messines,Land,NC,,False,3.0,True,,25760.0,25760.0,,,,,,,,,,,,0.0
650000.0,Faro,Portimão,Portimão,House,NC,,False,2.0,True,,269.0,,,,,,3.0,,,,220.0,,,3.0
375000.0,Faro,Portimão,Alvor,House,B-,,False,2.0,True,2007.0,60.0,,,,,,3.0,,,,136.0,,,3.0
42500.0,Faro,Faro,Conceição e Estoi,Land,NC,,False,0.0,False,,5480.0,,,,,,,,,,,,,0.0
32000.0,Faro,Silves,São Bartolomeu de Messines,Land,NC,,False,3.0,True,,37040.0,37040.0,,,,,,,,,,,,0.0
250000.0,Faro,Faro,Faro (Sé e São Pedro),Apartment,C,Ground Floor,False,0.0,False,1970.0,75.0,100.0,,,,,2.0,,,,63.0,,,2.0
60000.0,Faro,Vila do Bispo,Vila do Bispo e Raposeira,Land,NC,,False,0.0,False,,9500.0,,,,,,,,,,,,,0.0
220000.0,Faro,Castro Marim,Altura,Apartment,D,1st Floor,False,0.0,False,1961.0,239.0,57.0,,,,,2.0,,,,49.0,,,1.0
